koi_period,koi_duration,koi_depth,koi_prad,koi_impact,koi_model_snr,koi_teq,koi_insol,koi_steff,koi_slogg,koi_srad,koi_disposition,kepid
41.88970036,1.35,1304.4,32.16,1.285,20.9,515.0,16.66,5952.0,4.519,0.907,CANDIDATE,10674871
1.236866732,1.242,187.2,1.75,0.982,14.2,1569.0,1439.3,5621.0,4.514,0.879,CANDIDATE,11518201
1.332035996,1.391,136.8,0.85,0.137,12.6,1365.0,823.09,5376.0,4.616,0.73,CANDIDATE,9758032
0.716531851,0.655,78.9,1.11,0.887,17.9,2034.0,4063.57,5552.0,4.349,1.03,CANDIDATE,6974658
5.47715718,1.3849,568.4,2.17,0.244,16.7,892.0,149.23,5029.0,4.429,0.93,CANDIDATE,9634821
7.57299816,2.645,30.2,0.53,0.411,10.9,875.0,138.36,5495.0,4.442,0.961,CANDIDATE,9602613
4.64490141,2.456,106.4,0.76,0.058,11.7,832.0,113.62,4786.0,4.54,0.77,CANDIDATE,10904004
9.3210841,1.81,294.2,0.61,0.0815,6.1,394.0,5.67,3773.0,4.925,0.35,CANDIDATE,9605552
7.55842923,2.91,361.1,1.46,0.619,10.3,694.0,54.85,4791.0,4.577,0.742,CANDIDATE,2715695
43.681309,12.37,258.0,1.33,0.257,9.8,473.0,11.86,5726.0,4.564,0.829,CANDIDATE,5283728
230.180357,13.436,3689.3,7.57,0.102,64.0,347.0,3.41,6313.0,4.364,1.246,CANDIDATE,5374838
55.7583803,2.497,132.7,1.59,0.01,9.0,537.0,19.6,5413.0,4.107,1.403,CANDIDATE,6366559
3.781123,8.15,90.4,1.16,0.004,9.0,1421.0,962.72,6318.0,4.247,1.216,CANDIDATE,6367663
220.720142,8.186,862.5,2.0,0.113,12.0,235.0,0.72,5150.0,4.634,0.696,CANDIDATE,6368905
281.5921577,5.673,9312.0,7.22,0.641,76.0,225.0,0.61,5330.0,4.627,0.713,CANDIDATE,6372194
103.722152,6.061,296.9,1.95,0.017,9.4,414.0,6.92,5784.0,4.33,1.143,CANDIDATE,6387557
32.5474295,6.945,157.1,1.42,0.709,11.3,618.0,34.42,6068.0,4.384,1.061,CANDIDATE,5294945
411.8969,6.203,502.8,2.61,0.4026,8.5,279.0,1.43,6362.0,4.408,1.144,CANDIDATE,3968809
127.671711,2.637,450.1,5.52,0.2999,8.0,519.0,17.13,4985.0,3.534,2.633,CANDIDATE,3974928
115.23145073,2.01,,,,,,,,,,CANDIDATE,4063943
349.58811,5.052,373.3,134.79,0.1899,11.6,1351.0,787.87,3860.0,0.949,74.32,CANDIDATE,4071638
1.680254289,12.585,51633.0,30.88,0.7314,178.7,1996.0,3753.6,6423.0,4.121,1.246,CANDIDATE,5390913
151.13008,3.49,358.0,4.41,0.0529,4.6,578.0,26.4,6768.0,3.844,2.302,CANDIDATE,5394585
258.63797782,7.11,,,,,,,,,,CANDIDATE,5425643
628.15844,12.144,502.3,0.95,0.2733,14.7,101.0,0.03,3697.0,4.829,0.423,CANDIDATE,5428199
263.90141,4.303,807.1,23.91,0.9585,11.0,562.0,23.6,5094.0,3.126,6.247,CANDIDATE,6425377
18.7821603,5.573,77.2,0.83,0.1986,9.8,681.0,50.97,5919.0,4.488,0.94,CANDIDATE,6442735
389.316341,5.49,2599.8,27.61,1.202,34.7,245.0,0.86,5731.0,4.44,0.958,CANDIDATE,6443093
3.98916186,1.913,318.0,28.1,0.08,16.3,3293.0,27838.74,4998.0,2.524,16.187,CANDIDATE,6509282
190.800788,8.082,287.6,1.67,0.066,13.0,321.0,2.51,5993.0,4.489,0.986,CANDIDATE,6697817
29.6094263,2.71,224.9,2.87,0.719,10.8,789.0,91.56,6079.0,4.059,1.783,CANDIDATE,4135912
161.537665,2.65,101.8,1.37,0.2175,5.9,400.0,6.04,6033.0,4.218,1.358,CANDIDATE,4150972
209.967521,2.585,120.0,1.16,0.2723,7.1,344.0,3.29,6437.0,4.439,1.042,CANDIDATE,5436455
369.73011,14.27,274.8,1.66,0.1236,9.6,274.0,1.34,6283.0,4.453,0.999,CANDIDATE,5439000
21.3684341,1.18,492.8,1.72,0.063,9.7,551.0,21.86,5204.0,4.515,0.786,CANDIDATE,5443320
29.5632952,1.562,532.8,1.9,0.154,10.4,527.0,18.23,5595.0,4.562,0.828,CANDIDATE,6511182
181.81214,16.164,474.6,2.04,0.3694,21.3,324.0,2.6,6060.0,4.509,0.925,CANDIDATE,6517064
435.50635,34.16,553.8,2.06,0.1452,8.2,225.0,0.61,5750.0,4.538,0.882,CANDIDATE,6517200
525.560452,2.327,1196.0,12.74,0.0878,10.9,359.0,3.92,4954.0,3.408,3.796,CANDIDATE,6517255
95.688682,6.465,453.8,28.41,0.5497,9.8,1046.0,283.07,5040.0,2.681,13.056,CANDIDATE,1164301
38.168652,5.086,90.6,1.4,0.0283,8.3,696.0,55.36,6164.0,4.117,1.465,CANDIDATE,1429589
69.089357,6.207,475.1,1.47,0.051,8.6,332.0,2.87,4848.0,4.581,0.698,CANDIDATE,1865864
40.9882124,3.599,145.8,1.44,0.2697,11.3,657.0,43.98,6705.0,4.328,1.174,CANDIDATE,4164511
138.333748,2.391,603.6,6.28,0.4579,8.4,488.0,13.45,4948.0,3.588,2.547,CANDIDATE,4241238
22.4932751,3.172,152.0,6.04,0.1313,11.2,1183.0,463.56,5186.0,3.273,4.98,CANDIDATE,5524229
215.732414,1.915,208.2,1.26,0.4046,7.3,292.0,1.72,5790.0,4.479,0.856,CANDIDATE,5529385
8.0906952,2.648,82.4,0.8,0.151,8.1,811.0,102.43,5374.0,4.495,0.902,CANDIDATE,6543192
188.954072,14.17,166.5,2.46,0.014,10.9,468.0,11.36,6392.0,3.967,1.899,CANDIDATE,6594945
579.81521,5.43,607.0,2.71,0.8425,7.9,218.0,0.53,5822.0,4.449,0.969,CANDIDATE,2019199
19.12788374,2.0,,,,,,,,,,CANDIDATE,2158460
493.74242,5.685,506.1,7.15,0.2377,12.4,358.0,3.9,5015.0,3.429,3.243,CANDIDATE,4346339
9.942228056,2.45451,31067.9,22.15,0.93,1073.3,740.0,70.93,5268.0,4.475,0.843,CANDIDATE,6634112
22.2903562,1.623,130.4,1.13,0.028,8.1,632.0,37.67,5597.0,4.418,1.0,CANDIDATE,6675757
55.180772,9.791,474.6,2.37,0.306,11.5,531.0,18.79,6306.0,4.426,1.076,CANDIDATE,2310993
84.6405853,2.657,784.0,1.72,0.2541,8.2,271.0,1.27,4386.0,4.629,0.63,CANDIDATE,2437653
15.2024426,8.11,834.0,113.97,0.324,4.0,2955.0,18026.22,3984.0,1.461,41.367,CANDIDATE,2555080
110.089267,1.575,1018.0,2.4,0.2852,5.6,322.0,2.54,5465.0,4.6,0.75,CANDIDATE,4471313
219.931324,4.818,641.0,2.3,0.307,7.1,279.0,1.43,5557.0,4.5,0.912,CANDIDATE,4478142
385.29212,19.417,218.5,1.57,0.0118,15.1,290.0,1.68,6440.0,4.355,1.053,CANDIDATE,4484179
455.195496,3.565,293.6,2.09,0.054,8.0,290.0,1.67,6478.0,4.29,1.209,CANDIDATE,5650930
50.55398,6.159,199.7,0.94,0.1379,7.9,367.0,4.29,4895.0,4.609,0.687,CANDIDATE,5697395
200.2350497,23.612,10812.1,10.99,0.674,220.6,325.0,2.63,6108.0,4.471,0.997,CANDIDATE,6805414
31.5034587,3.315,210.6,1.17,0.053,8.6,484.0,13.02,5269.0,4.567,0.823,CANDIDATE,6869373
22.2381062,2.68,104.2,1.09,0.288,7.1,702.0,57.27,6192.0,4.433,1.055,CANDIDATE,6875342
20.5477769,4.634,253.8,1.67,0.028,12.1,690.0,53.65,5922.0,4.429,1.057,CANDIDATE,6879183
180.4118581,3.29,4268.0,8.86,0.953,33.2,329.0,2.77,6032.0,4.485,0.973,CANDIDATE,4566848
392.47291,7.867,345.6,5.46,0.761,12.2,442.0,9.04,6626.0,3.728,2.704,CANDIDATE,5734702
581.729006,6.647,186.7,2.74,0.2236,8.6,308.0,2.12,5765.0,3.837,2.005,CANDIDATE,2861298
56.001782,1.706,125.2,1.54,0.5045,7.2,584.0,27.51,6116.0,4.178,1.332,CANDIDATE,4737848
69.932459,2.03,264.4,8.25,0.0356,8.4,812.0,102.62,5207.0,3.298,5.183,CANDIDATE,4750962
535.93723,11.85,337.2,1.83,0.5968,8.8,227.0,0.63,6014.0,4.494,0.958,CANDIDATE,5793275
313.051405,10.969,594.9,2.91,0.2093,39.5,310.0,2.2,6218.0,4.322,1.185,CANDIDATE,5857656
18.9828305,6.303,49.1,0.72,0.021,9.6,707.0,59.15,5962.0,4.443,1.035,CANDIDATE,5859725
357.437578,15.903,272.3,3.13,0.1427,13.6,422.0,7.53,7610.0,4.127,1.862,CANDIDATE,6719052
215.634356,15.097,148.0,1.92,0.002,12.3,404.0,6.28,6163.0,4.06,1.568,CANDIDATE,6721603
30.928898,3.436,203.3,8.1,0.7846,8.5,1051.0,288.95,5029.0,3.237,5.127,CANDIDATE,6756369
293.392635,3.661,518.8,6.84,0.1322,9.9,428.0,7.93,5203.0,3.489,3.055,CANDIDATE,6765563
5.43361347,1.0338,1421.0,2.09,0.234,17.9,548.0,21.27,3694.0,4.686,0.566,CANDIDATE,6776555
47.82278681,1.19,,,,,,,,,,CANDIDATE,2992634
348.96347,13.84,585.2,2.04,0.6924,11.8,198.0,0.36,4823.0,4.564,0.792,CANDIDATE,3001955
59.4037839,10.041,123.5,1.65,0.94,17.0,570.0,24.93,6373.0,4.256,1.209,CANDIDATE,3101178
43.581043,6.883,348.7,1.94,0.277,8.7,558.0,22.89,6225.0,4.45,1.031,CANDIDATE,3239171
327.063,8.06,1006.0,2.82,0.3983,8.8,248.0,0.89,5750.0,4.538,0.882,CANDIDATE,4761427
651.07431,5.603,153.7,1.55,0.0343,7.1,234.0,0.71,5696.0,4.218,1.261,CANDIDATE,4770798
49.1782244,5.8,449.0,1.79,0.315,9.4,468.0,11.32,5674.0,4.473,0.839,CANDIDATE,4813750
271.790292,2.944,318.4,2.38,0.0142,8.1,354.0,3.72,6484.0,4.258,1.32,CANDIDATE,4833409
3.5645249,2.062,53.9,0.6,0.188,8.0,1029.0,265.37,5435.0,4.578,0.824,CANDIDATE,5946568
48.2455501,1.375,60.5,0.64,0.3106,5.0,449.0,9.61,5441.0,4.481,0.827,CANDIDATE,5954894
377.311149,3.33,804.0,2.56,0.3818,8.3,243.0,0.83,5897.0,4.531,0.891,CANDIDATE,5965629
265.741374,18.078,273.4,3.24,0.652,21.6,413.0,6.9,6537.0,4.044,1.859,CANDIDATE,6934045
470.65357,3.458,985.0,2.99,0.1585,8.3,238.0,0.75,6039.0,4.493,0.951,CANDIDATE,6939913
15.18575582,0.633,256.7,2.26,0.474,11.8,922.0,170.46,6311.0,4.207,1.339,CANDIDATE,7009548
59.14382117,1.74,,,,,,,,,,CANDIDATE,3242039
26.092284,6.623,122.4,1.35,0.068,12.2,717.0,62.57,6346.0,4.362,1.214,CANDIDATE,3340165
47.0628978,1.545,1647.0,4.1,0.819,14.5,483.0,12.9,5838.0,4.529,0.897,CANDIDATE,3355104
100.345648,7.939,372.3,1.57,0.54,15.2,325.0,2.62,5180.0,4.548,0.8,CANDIDATE,4912650
111.187116,3.569,110.8,1.51,0.8164,7.3,440.0,8.86,5806.0,4.168,1.281,CANDIDATE,4914221
27.765596,19.49,147.6,1.2,0.069,14.2,605.0,31.66,5897.0,4.476,0.999,CANDIDATE,5981058
367.6758,23.5,699.5,2.77,0.0213,14.0,271.0,1.27,6140.0,4.455,1.048,CANDIDATE,6021840
354.21154,18.594,821.3,8.41,0.2007,22.0,363.0,4.12,4842.0,3.562,3.035,CANDIDATE,6023571
171.028691,11.784,394.2,2.49,0.26,13.1,376.0,4.72,6123.0,4.332,1.252,CANDIDATE,6025174
624.90338,12.169,249.0,2.77,0.0703,10.6,320.0,2.48,7089.0,4.148,1.729,CANDIDATE,3356156
25.5338535,2.076,368.0,1.18,0.1577,8.3,410.0,6.66,4445.0,4.63,0.635,CANDIDATE,3425363
339.18998,5.117,822.0,2.75,0.2222,7.6,253.0,0.96,5544.0,4.402,0.966,CANDIDATE,3428127
349.73652,3.428,886.0,2.32,0.0074,6.0,216.0,0.52,5310.0,4.582,0.796,CANDIDATE,3441795
436.18813,11.35,118.0,1.64,0.0998,8.7,331.0,2.84,6499.0,4.084,1.497,CANDIDATE,4915582
21.1579573,4.706,215.9,1.63,0.775,10.2,682.0,51.22,6063.0,4.476,1.012,CANDIDATE,4918303
169.330666,2.6,532.7,16.68,0.5518,9.7,698.0,56.11,5106.0,3.006,7.052,CANDIDATE,4940376
249.35154,13.76,1637.0,4.42,0.2745,8.2,289.0,1.65,5780.0,4.438,1.0,CANDIDATE,6034379
371.56492,14.736,375.5,1.89,0.2626,16.2,259.0,1.06,5735.0,4.351,0.972,CANDIDATE,6034834
546.53309,16.04,758.0,1.03,0.6074,12.3,94.0,0.02,3434.0,4.892,0.36,CANDIDATE,6036286
364.63189,22.93,302.8,2.06,0.4524,13.3,298.0,1.86,6446.0,4.381,1.155,CANDIDATE,6038152
330.738115,4.998,333.3,4.42,0.154,8.7,375.0,4.7,5458.0,3.755,2.453,CANDIDATE,6043490
78.876125,4.912,472.3,2.03,0.2209,8.1,427.0,7.86,6046.0,4.509,0.927,CANDIDATE,6045404
444.04257,10.9,417.4,1.48,0.062,7.4,211.0,0.47,5776.0,4.622,0.726,CANDIDATE,3540873
211.330867,4.66,531.0,2.09,0.055,7.5,300.0,1.92,5941.0,4.519,0.911,CANDIDATE,3548645
105.5904748,2.188,292.4,8.16,0.743,9.5,670.0,47.59,4869.0,3.193,4.383,CANDIDATE,4953262
550.86514,14.548,346.5,2.06,0.027,20.8,238.0,0.76,5912.0,4.367,1.115,CANDIDATE,6067545
380.39474,10.775,603.0,1.84,0.1094,8.6,224.0,0.6,5772.0,4.608,0.745,CANDIDATE,6115356
12.5747207,2.896,323.3,1.45,0.588,10.5,693.0,54.46,5654.0,4.59,0.774,CANDIDATE,3553900
33.3726538,3.663,618.4,1.95,0.038,10.1,491.0,13.7,5504.0,4.583,0.796,CANDIDATE,5027859
143.163697,4.854,390.3,20.03,0.9527,12.9,741.0,71.41,5145.0,3.05,7.653,CANDIDATE,5036052
282.0309,14.69,782.0,3.22,0.3315,11.8,315.0,2.32,6343.0,4.411,1.137,CANDIDATE,6197658
179.25465,22.35,272.4,1.35,0.1755,9.9,301.0,1.94,5692.0,4.496,0.82,CANDIDATE,6198670
65.752109,6.854,382.5,2.0,0.109,9.9,458.0,10.36,5816.0,4.432,1.03,CANDIDATE,3646449
59.9655175,1.89,310.1,1.92,0.0853,5.5,481.0,12.67,5729.0,4.372,1.105,CANDIDATE,3647097
112.951287,4.284,555.6,15.19,0.3936,7.3,783.0,88.86,5215.0,3.073,6.428,CANDIDATE,3748239
103.363691,6.012,359.1,2.0,0.5904,9.4,385.0,5.19,5762.0,4.461,1.022,CANDIDATE,3751118
276.879492,3.779,1762.0,11.67,1.045,10.4,260.0,1.08,5324.0,4.396,0.966,CANDIDATE,5094412
418.04355,10.777,481.6,13.73,0.8391,10.8,463.0,10.83,5110.0,3.184,5.469,CANDIDATE,5110453
370.05918,11.86,669.8,1.9,0.0166,8.6,206.0,0.43,5228.0,4.592,0.751,CANDIDATE,5166811
19.4534296,4.873,149.0,1.25,0.046,9.8,744.0,72.59,6372.0,4.453,1.015,CANDIDATE,6203955
232.916142,7.037,64.8,1.2,0.2313,8.5,361.0,4.02,5807.0,4.108,1.496,CANDIDATE,6266866
44.7055876,6.262,471.8,72.59,1.692,12.0,509.0,15.83,5942.0,4.506,0.938,CANDIDATE,3229150
57.3888262,3.543,344.4,1.88,0.876,11.9,406.0,6.41,5242.0,4.512,0.856,CANDIDATE,11360805
126.51457638,2.15,,,,,,,,,,CANDIDATE,3757521
14.5168151,5.796,86.0,1.82,0.607,11.7,1030.0,265.78,5934.0,3.945,1.885,CANDIDATE,3758499
359.98653,3.866,671.0,1.76,0.3719,5.6,200.0,0.38,5171.0,4.626,0.677,CANDIDATE,3834728
573.23826,2.641,470.1,6.93,0.0078,6.8,338.0,3.09,5172.0,3.534,3.264,CANDIDATE,5181299
314.765374,3.325,732.0,2.0,0.158,7.5,217.0,0.53,5228.0,4.6,0.755,CANDIDATE,5184144
438.98396,9.62,745.2,32.58,0.546,14.0,599.0,30.43,5053.0,2.77,11.706,CANDIDATE,6309307
288.07937,3.161,991.0,3.01,0.0483,7.6,269.0,1.25,5825.0,4.504,0.965,CANDIDATE,3863877
198.895864,4.193,1779.0,3.33,0.0543,13.0,264.0,1.14,5184.0,4.502,0.808,CANDIDATE,5255259
52.69092296,2.31,,,,,,,,,,CANDIDATE,6346894
37.71508287,1.8,,,,,,,,,,CANDIDATE,6347890
5.1779065,5.366,129.5,2.93,0.073,9.5,1636.0,1692.64,5921.0,3.766,2.589,CANDIDATE,6350031
474.22897,13.05,475.2,2.0,0.1936,7.2,225.0,0.6,5818.0,4.523,0.925,CANDIDATE,6359881
371.50631,8.854,992.0,2.88,0.0156,14.1,242.0,0.8,5696.0,4.491,0.924,CANDIDATE,6359929
117.26808432,2.2,,,,,,,,,,CANDIDATE,3865815
62.312419,5.561,123.0,6.15,0.3683,9.1,838.0,116.69,4999.0,3.243,5.615,CANDIDATE,3955444
426.942225,3.965,1209.0,2.32,0.2981,11.8,187.0,0.29,5126.0,4.623,0.669,CANDIDATE,9274092
83.499618,16.03,501.0,1.72,0.341,16.1,343.0,3.29,5141.0,4.526,0.773,CANDIDATE,9282853
91.507044,5.019,539.0,1.43,0.1665,12.4,302.0,1.97,5040.0,4.635,0.626,CANDIDATE,9292100
188.664098,5.179,960.0,2.02,0.2033,9.4,232.0,0.68,4788.0,4.599,0.672,CANDIDATE,9300066
75.636309,2.588,174.6,1.32,0.2749,6.0,447.0,9.45,6072.0,4.467,0.994,CANDIDATE,10186761
492.23808,12.53,676.8,2.19,0.0198,13.2,209.0,0.45,5609.0,4.546,0.854,CANDIDATE,10191449
198.6004,3.53,300.8,4.6,0.648,9.8,458.0,10.45,5357.0,3.641,2.522,CANDIDATE,10199984
5.71966537,3.938,19.1,0.82,0.1103,11.3,1479.0,1131.75,6356.0,3.985,1.865,CANDIDATE,7625138
201.621794,3.172,480.0,2.02,0.1779,6.8,309.0,2.14,5919.0,4.483,0.923,CANDIDATE,8507586
24.6777128,5.088,131.3,6.04,0.6305,9.0,1176.0,451.88,4995.0,3.118,5.058,CANDIDATE,8525101
113.05980069,19.03,,,,,,,,,,CANDIDATE,8525286
54.6957124,6.89,1096.0,3.28,0.954,12.4,405.0,6.34,5299.0,4.535,0.757,CANDIDATE,9304976
169.84787744,2.82,,,,,,,,,,CANDIDATE,9330740
284.699924,3.709,371.1,2.0,0.3145,7.6,293.0,1.74,6054.0,4.425,1.028,CANDIDATE,9334027
402.20969,5.298,472.5,10.03,0.3779,9.5,452.0,9.86,4961.0,3.131,4.649,CANDIDATE,9363944
584.55603,3.671,346.7,6.69,0.3282,10.0,354.0,3.73,5208.0,3.458,3.62,CANDIDATE,10272858
70.31252504,13.66,,,,,,,,,,CANDIDATE,10319834
69.775633,9.205,140.9,1.19,0.3519,9.7,480.0,12.52,6224.0,4.413,0.983,CANDIDATE,10339000
58.5029431,1.633,117.0,1.54,0.0062,7.0,611.0,33.01,6525.0,4.215,1.412,CANDIDATE,7625143
415.748785,3.313,463.7,3.24,0.1124,9.2,283.0,1.51,5324.0,4.027,1.534,CANDIDATE,7631138
24.1527864,4.451,78.1,0.97,0.175,9.3,701.0,57.15,6223.0,4.392,1.095,CANDIDATE,7662502
11.1734401,4.545,61.3,1.4,0.268,9.0,1279.0,632.06,7372.0,4.142,1.752,CANDIDATE,7672215
428.379308,4.066,386.6,2.0,0.7102,7.4,236.0,0.74,5574.0,4.381,0.953,CANDIDATE,7690782
392.72811,12.48,499.7,1.85,0.4505,12.0,226.0,0.62,5701.0,4.558,0.815,CANDIDATE,8547213
374.05697,22.53,961.1,2.34,0.1026,20.6,209.0,0.45,5302.0,4.595,0.771,CANDIDATE,8547537
339.633833,8.859,517.8,2.04,0.111,12.0,250.0,0.93,5823.0,4.522,0.901,CANDIDATE,8548454
140.884533,10.245,158.0,1.52,0.013,16.4,392.0,5.6,5960.0,4.306,1.213,CANDIDATE,9391817
100.494129,2.679,57.6,1.33,0.0813,6.9,523.0,17.64,6018.0,4.036,1.75,CANDIDATE,9394953
182.453195,2.721,184.0,1.26,0.0792,5.2,332.0,2.89,6164.0,4.483,0.927,CANDIDATE,9397862
383.26217,4.84,448.4,1.57,0.1407,11.0,203.0,0.4,5074.0,4.536,0.761,CANDIDATE,10387792
178.266978,5.276,1857.0,3.71,0.886,12.5,241.0,0.8,4899.0,4.624,0.713,CANDIDATE,10394802
30.9771151,3.188,125.0,4.3,0.5092,6.8,950.0,192.79,5197.0,3.453,3.784,CANDIDATE,10453009
19.11280242,1.58,,,,,,,,,,CANDIDATE,10459749
14.2673439,3.171,217.5,1.21,0.042,9.0,657.0,44.12,5475.0,4.567,0.837,CANDIDATE,7747091
360.64485255,11.19,,,,,,,,,,CANDIDATE,7757620
541.04472,12.47,181.5,1.08,0.2387,8.8,206.0,0.43,5829.0,4.575,0.802,CANDIDATE,8570210
514.271499,3.46,688.9,3.01,0.2032,9.0,258.0,1.04,6343.0,4.411,1.137,CANDIDATE,8571421
571.14302,10.06,531.3,2.22,0.5041,8.5,210.0,0.46,5751.0,4.514,0.943,CANDIDATE,8574794
540.39267,9.233,1780.0,3.63,0.3683,15.1,206.0,0.42,5693.0,4.551,0.856,CANDIDATE,8613769
190.905243,2.529,227.1,1.73,0.3708,7.4,356.0,3.81,6098.0,4.321,1.131,CANDIDATE,9417931
20.5142642,3.524,153.2,1.14,0.256,9.0,598.0,30.28,5221.0,4.422,0.936,CANDIDATE,9456887
495.854189,8.65,548.6,2.41,0.031,10.9,230.0,0.67,5613.0,4.378,1.044,CANDIDATE,10470779
318.25858,4.39,756.0,2.03,0.0281,6.0,212.0,0.48,5108.0,4.596,0.759,CANDIDATE,10487228
184.883155,3.025,304.1,2.82,0.3074,9.9,393.0,5.65,5620.0,4.036,1.621,CANDIDATE,10519727
11.006795,5.112,146.4,1.34,0.66,10.9,874.0,138.34,6091.0,4.424,1.047,CANDIDATE,10525077
177.37583,21.14,459.7,1.96,0.0539,12.4,314.0,2.29,5849.0,4.517,0.919,CANDIDATE,10535708
366.55705,11.62,582.5,2.63,0.1247,10.2,266.0,1.18,5857.0,4.403,1.1,CANDIDATE,7762153
39.42516213,2.18,,,,,,,,,,CANDIDATE,7767781
124.887214,8.599,176.5,1.78,0.752,13.3,435.0,8.48,6103.0,4.209,1.234,CANDIDATE,7770901
295.958914,4.244,464.1,2.1,0.024,17.5,265.0,1.17,5505.0,4.386,0.992,CANDIDATE,8644545
120.938669,8.818,782.1,2.32,0.011,15.0,333.0,2.91,5456.0,4.477,0.843,CANDIDATE,8644911
362.22202,14.29,52.5,0.96,0.5664,14.6,312.0,2.25,6113.0,4.168,1.277,CANDIDATE,8652997
631.99116,2.99,345.6,1.86,0.2397,7.2,210.0,0.46,5594.0,4.387,1.006,CANDIDATE,8656535
557.92882,4.788,262.2,2.97,0.1034,8.1,300.0,1.92,5553.0,3.805,1.844,CANDIDATE,9466486
77.51257,3.15,1510.0,28199.3,72.1108,5.8,702.0,57.44,5261.0,3.459,3.63,CANDIDATE,9472328
46.969389,1.944,1875.0,7.45,0.3246,7.1,638.0,39.27,5401.0,3.885,1.717,CANDIDATE,9472341
206.801125,6.6,716.0,24.34,0.6772,16.7,675.0,48.97,5048.0,2.978,8.611,CANDIDATE,9475697
14.0019064,4.257,376.1,17.96,0.9747,11.6,1646.0,1736.43,4883.0,2.783,6.502,CANDIDATE,9481235
525.757041,4.995,830.2,11.07,0.11,14.4,372.0,4.52,5277.0,3.495,3.931,CANDIDATE,10552151
313.82752,4.187,168.0,1.26,0.1103,8.7,272.0,1.28,5914.0,4.453,0.973,CANDIDATE,10552263
236.09799849,3.65,,,,,,,,,,CANDIDATE,10554421
425.593391,3.815,237.6,2.25,0.4892,6.5,278.0,1.41,5458.0,4.09,1.441,CANDIDATE,10581308
43.08410127,1.38,,,,,,,,,,CANDIDATE,7812990
237.819002,11.324,614.2,2.55,0.018,15.4,302.0,1.98,5878.0,4.424,1.035,CANDIDATE,7829836
581.87357,14.64,905.6,2.96,0.1603,12.5,218.0,0.53,5897.0,4.489,0.992,CANDIDATE,7830953
15.9961296,1.656,500.7,1.71,0.297,10.7,560.0,23.32,4949.0,4.588,0.777,CANDIDATE,7836096
213.63312404,2.54,,,,,,,,,,CANDIDATE,7881464
7.62210397,1.902,146.1,3.8,0.323,9.2,1422.0,965.88,5222.0,3.556,3.162,CANDIDATE,8715589
0.9886684,2.023,126.6,3.18,0.372,8.7,3183.0,24258.04,6456.0,3.725,2.773,CANDIDATE,8741367
14.5555096,2.07,725.0,2.03,0.528,8.1,594.0,29.45,5176.0,4.612,0.738,CANDIDATE,9532603
114.12716,1.719,974.0,2.76,0.7092,6.3,295.0,1.79,4816.0,4.508,0.823,CANDIDATE,9534832
17.0497376,3.271,478.6,45.89,0.9703,6.4,1971.0,3566.8,5039.0,2.587,14.954,CANDIDATE,9536727
2.64181261,2.127,70.0,0.59,0.608,12.7,834.0,114.08,4147.0,4.601,0.683,CANDIDATE,9575728
583.8531,5.09,491.0,1.97,0.5925,5.4,196.0,0.35,5591.0,4.559,0.86,CANDIDATE,10802364
72.782432,3.726,245.8,11.19,0.1157,8.5,924.0,172.28,5099.0,3.021,7.317,CANDIDATE,10809888
10.552241908,2.7355,954.0,1.75,0.025,12.3,485.0,13.12,4031.0,4.666,0.585,CANDIDATE,10813078
440.171272,12.217,783.5,5.97,0.956,38.0,334.0,2.96,6261.0,4.001,1.679,CANDIDATE,10850327
37.537859,6.513,269.0,1.77,0.058,8.2,583.0,27.38,6095.0,4.429,1.082,CANDIDATE,10855545
474.96952,4.58,595.0,2.44,0.5688,6.4,249.0,0.91,6287.0,4.473,0.962,CANDIDATE,10858504
74.624063,8.881,346.9,1.75,0.019,11.0,448.0,9.49,6187.0,4.499,0.937,CANDIDATE,7888863
416.9504,4.026,479.8,7.35,0.9542,6.9,377.0,4.77,5751.0,3.708,2.611,CANDIDATE,7917068
574.65297,4.37,725.0,2.28,0.5663,7.4,196.0,0.35,5596.0,4.553,0.821,CANDIDATE,8747910
21.9578446,1.038,96.6,0.78,0.1492,6.7,533.0,19.05,5192.0,4.583,0.802,CANDIDATE,8807988
373.41509,6.617,1806.0,2.55,0.0532,10.0,158.0,0.15,4236.0,4.642,0.612,CANDIDATE,8814872
107.904526,2.053,249.4,1.26,0.2415,6.1,337.0,3.05,5565.0,4.574,0.802,CANDIDATE,9579606
282.029084,4.686,312.8,2.33,0.4082,8.1,363.0,4.12,6886.0,4.305,1.287,CANDIDATE,9596820
3.1318392,1.632,159.9,1.5,0.3864,6.0,1443.0,1025.14,6070.0,4.246,1.159,CANDIDATE,10601163
207.767894,5.21,320.6,3.52,0.6973,7.7,379.0,4.85,5210.0,3.894,1.849,CANDIDATE,10618044
82.508054,3.806,351.9,14.04,0.0379,11.4,878.0,140.61,4986.0,3.01,7.733,CANDIDATE,10656842
113.083522,10.315,130.7,1.59,0.039,13.0,450.0,9.65,5903.0,4.179,1.4,CANDIDATE,10658177
381.37504,16.57,286.5,1.24,0.3515,11.8,212.0,0.48,5513.0,4.614,0.729,CANDIDATE,10663976
529.39169,10.869,319.9,4.4,0.037,12.1,319.0,2.43,5283.0,3.699,2.504,CANDIDATE,7950158
495.51899,3.592,297.6,2.94,0.6052,6.6,305.0,2.03,6043.0,4.038,1.634,CANDIDATE,8841297
